20.111689,-23.625816,22,24,24
-1.5871782,8.140004,6,12,28
11.40526,-15.18844,4,26,24
-9.996226,26.872713,14,22,22
8.950459,16.403393,6,4,4
-7.253677,-7.3934627,12,14,14
16.022448,-18.547102,0,24,24
9.1967945,22.191729,6,10,4
-11.96419,22.287725,14,16,22
-14.634867,25.202982,14,16,22
-10.024086,22.689795,14,16,22
-13.266221,22.913336,14,16,22
-27.858603,-24.284248,8,6,0
11.706781,-21.620316,0,0,24
8.09643,25.137867,18,18,4
16.629486,24.822077,10,2,32
-9.814825,21.753263,14,16,22
9.732203,-6.11704,4,26,14
18.096004,-27.201477,22,24,24
17.527006,-14.092838,0,24,24
0.7922205,-12.957512,12,20,26
-29.83789,-21.273447,8,8,0
-3.5504203,27.705093,16,22,22
-12.38379,22.808414,14,16,22
-25.685038,-20.007826,8,8,0
6.2333097,-14.517725,4,26,26
-11.694745,21.013979,14,16,22
6.4695044,19.284037,6,10,4
-14.163803,25.009272,14,16,22
-9.315733,1.5735322,12,14,16
23.823914,-19.612833,22,24,24
4.9362917,-2.1370246,12,28,14
17.07285,19.062876,20,2,4
-23.359917,-21.17932,8,6,0
15.8933525,-29.102175,22,24,24
17.244535,10.761009,20,36,30
-34.05362,-26.652817,2,8,0
17.766352,-14.341822,0,24,24
-26.74481,-16.470488,8,8,0
18.999332,-16.577517,0,24,24
-7.7038813,23.319014,16,16,22
8.92698,28.313044,24,18,18
-28.019592,-28.410568,2,6,20
11.672429,-19.371246,0,0,24
2.4136572,12.22863,6,12,28
22.571796,-11.514189,0,24,24
15.787438,18.980595,20,4,4
-11.093525,24.62037,14,16,22
-10.15454,14.402902,16,16,16
15.517889,-19.19177,0,24,24
6.4960346,11.266208,6,12,28
0.11858842,19.750595,16,10,10
-5.7446795,-6.880142,12,20,14
9.75579,-19.357313,0,0,24
16.812233,23.913408,10,2,32
-33.03102,-16.116182,8,8,16
13.806234,-28.846817,22,0,24
12.337338,-28.45142,22,0,24
10.38371,-4.26739,4,28,28
17.809433,23.884459,10,2,32
7.394849,15.296977,6,4,4
-27.212002,-26.330557,8,6,0
6.004454,-21.935488,0,0,24
7.099636,23.832253,6,10,4
-34.68101,-22.565605,2,8,0
-27.93418,-13.514869,8,8,16
14.072938,-26.105492,22,0,24
-29.633074,-17.134602,8,8,0
-23.686344,-21.042667,8,6,0
11.652288,-17.831076,0,26,24
-12.551043,24.155867,14,16,22
-24.625925,-22.002062,8,6,0
-9.662812,25.966257,14,22,22
-13.52721,24.29701,14,16,22
8.784225,-20.848099,0,0,24
2.6196916,-7.1832223,12,28,14
18.321451,19.660524,20,2,32
-3.570857,18.817204,16,16,10
18.728344,-20.797735,22,24,24
-12.444259,24.523394,14,16,22
-9.108259,24.02113,14,16,22
11.105191,29.13171,24,18,32
-27.275734,-20.508295,8,8,0
-13.884871,21.962648,14,16,22
-23.279888,-16.098293,8,8,0
10.098091,26.926714,18,18,4
12.387254,-21.258846,0,0,24
8.77369,8.547341,6,30,28
15.967324,-21.704666,0,24,24
17.593435,-29.015678,22,24,24
-14.829463,25.108953,14,16,22
9.233277,-20.876554,0,0,24
13.373402,-18.650541,0,24,24
-30.928514,-20.140337,8,8,0
-10.970909,23.957975,14,16,22
18.254023,0.04851184,4,34,30
15.191114,22.466333,20,2,32
-21.005592,-16.99917,8,8,0
17.315952,-31.164694,22,24,24
24.650087,-18.788273,22,24,24
-9.274401,23.47384,14,16,22
-26.927505,-15.239387,8,8,0
-9.662142,23.714775,14,16,22
-35.93774,-21.060896,2,8,0
-11.751783,25.983839,14,22,22
-15.56461,25.208002,14,16,22
14.561089,-21.877079,0,24,24
14.659899,19.81609,20,4,4
-20.618454,-23.331884,8,6,0
9.562041,20.338285,6,4,4
14.011526,-18.059153,0,24,24
-13.395613,22.548637,14,16,22
16.147299,20.91124,20,2,4
-5.8931985,0.22065863,12,14,14
-2.7115588,-8.765039,12,20,14
-20.529047,21.693214,14,16,16
11.601064,36.389763,24,18,32
6.015719,-30.174038,0,0,20
15.169502,24.310755,10,2,32
17.501266,-19.616192,0,24,24
-9.159851,22.695843,14,16,22
-30.431507,-24.351812,8,8,0
-4.5220394,21.093466,16,16,10
2.1074536,19.129807,6,10,10
6.5798507,-12.489255,4,26,26
14.963038,21.623566,20,2,4
12.275904,-22.25188,0,0,24
-30.43979,-15.985398,8,8,16
-10.900251,21.466349,14,16,22
-11.783301,23.585741,14,16,22
-10.8834095,24.524487,14,16,22
9.818434,-22.798027,0,0,24
19.676704,25.299082,10,2,32
-18.206131,-20.585981,8,6,0
9.871827,9.322408,6,30,30
24.01141,-4.7371054,4,34,30
9.810016,-21.661331,0,0,24
13.521641,-13.25904,4,26,24
-3.9638937,-33.833397,8,6,20
-2.4391634,29.326525,16,22,22
-28.94096,-17.920757,8,8,0
14.296229,-14.355591,0,24,24
-20.828285,-20.117666,8,6,0
9.359972,19.129734,6,4,4
20.115234,10.359202,20,36,12
-10.224686,24.527117,14,16,22
-35.462116,-24.83836,2,8,0
-22.827208,-20.412304,8,6,0
7.2125063,19.754263,6,10,4
17.151997,-12.93288,0,24,24
-11.343853,23.255798,14,16,22
15.813148,28.381517,18,32,32
19.190697,15.872894,20,36,12
-8.747282,26.242275,14,22,22
6.8247094,-14.048088,4,26,26
-10.809394,31.018719,14,22,22
-13.530118,25.962042,14,16,22
-8.272026,5.565784,12,14,16
18.938904,-2.9590003,4,34,30
11.539489,21.417273,20,4,4
6.7857437,-10.9296465,4,26,26
-30.53427,-22.894346,8,8,0
-15.186602,23.962175,14,16,22
11.470549,-20.476213,0,0,24
-13.309356,26.591282,14,16,22
-19.667732,-18.99897,8,6,0
-29.041758,-14.855825,8,8,16
-8.806391,23.551163,14,16,22
14.588353,10.578296,20,36,30
-12.395629,25.151482,14,16,22
-13.756503,22.306318,14,16,22
2.9867733,6.4540777,6,12,28
-27.482592,-18.575987,8,8,0
-27.698637,-25.610525,8,6,0
-7.320202,11.719723,16,16,16
15.282732,-10.245308,4,26,26
7.442524,18.922573,6,10,4
13.278268,-22.513971,0,0,24
-1.1047609,13.601732,6,12,4
14.965827,23.536688,10,2,32
19.520624,-24.559479,22,24,24
2.6265562,-22.721066,12,0,24
7.6653795,23.501797,6,10,4
-21.791018,-16.581026,8,8,0
-31.510122,-23.00543,2,8,0
13.4819145,-15.967901,0,24,24
10.330874,27.568678,18,18,32
3.7632277,6.104998,6,12,28
-10.969415,23.045025,14,16,22
10.323843,14.924928,6,4,4
9.6333685,-10.43693,4,26,26
9.872074,-30.875156,22,0,24
14.556843,28.490376,18,32,32
9.169929,-19.71632,0,0,24
-30.180117,-18.19436,8,8,0
-3.7681797,-34.01223,8,6,20
5.67321,-14.644914,4,0,26
-10.520537,-1.5728396,12,14,16
22.225533,-1.6757865,4,34,30
-23.347086,-22.28174,8,6,0
-13.078699,24.325191,14,16,22
-10.09697,25.417421,14,22,22
24.21377,-1.6675358,4,34,12
-23.032795,-16.387508,8,8,0
-15.611123,22.03,14,16,16
-15.598291,10.583151,16,16,16
16.22451,-12.2451,4,24,24
-2.717743,-5.8647428,12,20,14
-11.766138,20.52028,14,16,22
13.564981,-27.62731,22,0,24
-27.105192,-20.109465,8,8,0
8.89842,20.819338,6,4,4
8.725506,0.6684102,12,28,28
-21.621786,-11.529651,8,8,16
-8.650201,1.1983026,12,14,16
7.2436357,-11.8644705,4,26,26
-10.415664,26.564302,14,22,22
-9.232029,22.91775,14,16,22
-1.3645146,-3.5853784,12,28,14
-14.148738,22.14926,14,16,22
20.87174,-17.343006,22,24,24
11.016596,-12.061149,4,26,26
5.533943,20.977606,6,10,4
-11.449862,23.416391,14,16,22
12.03022,20.429705,20,4,4
22.008091,12.586616,20,36,12
-24.707174,-20.228645,8,8,0
-11.603288,26.425747,14,22,22
13.602343,10.606853,20,36,30
14.70898,-31.7716,22,0,24
12.82832,-24.858593,0,0,24
-1.4855899,34.16794,14,22,22
8.182344,22.14726,6,10,4
-31.155306,-26.83145,2,6,0
-7.8125453,21.692501,16,16,22
19.030888,-25.55954,22,24,24
-24.248075,-22.072027,8,6,0
8.916268,0.24500561,4,28,28
16.432926,19.09885,20,4,4
20.678133,26.301352,10,32,32
16.209694,27.12795,18,32,32
-14.514792,16.25208,14,16,16
-30.36394,-17.157402,8,8,0
12.815353,18.690138,20,4,4
10.797463,17.090925,20,4,4
-12.368058,28.491535,14,22,22
-30.74616,-17.318762,8,8,0
20.334778,-30.21883,22,24,24
-28.270018,-23.118185,8,8,0
5.579115,-12.354884,12,26,26
17.452765,-4.8710794,4,34,30
16.501919,-5.2042785,4,34,30
2.166614,19.332952,6,10,10
-7.123457,23.449682,16,16,22
-12.304063,24.497093,14,16,22
15.404846,-5.6055026,4,34,30
24.586233,-18.448635,22,24,24
16.895233,-22.587324,22,24,24
13.896895,-8.064347,4,26,26
-12.763763,24.013641,14,16,22
-13.041909,20.285267,14,16,16
12.51701,19.50891,20,4,4
13.295728,2.3608804,4,30,30
8.762281,-15.811716,4,26,24
10.388194,10.214283,6,30,30
7.550078,27.735119,24,18,10
-27.855423,-7.5589147,8,8,16
-11.98174,15.068829,16,16,16
-9.546996,22.775377,14,16,22
-10.654034,21.531652,14,16,22
24.132608,-12.522196,0,24,24
-15.693158,22.853788,14,16,16
-4.9813304,-4.808781,12,14,14
11.328003,16.523119,20,4,4
-12.646111,21.67504,14,16,22
-9.742381,22.738056,14,16,22
7.41162,13.966669,6,30,4
-13.209146,24.56742,14,16,22
22.90144,0.79129773,4,34,12
13.947565,22.82187,20,2,4
-21.528917,-16.732973,8,8,0
9.746004,-20.874199,0,0,24
-12.767716,22.328003,14,16,22
34.377544,0.04299135,4,34,34
10.406231,18.36455,20,4,4
9.509517,21.26382,20,4,4
15.958389,-19.882278,0,24,24
14.648133,17.286654,20,4,4
8.834099,16.401945,6,4,4
18.579468,-13.511868,0,24,24
13.165761,17.341364,20,4,4
10.627349,9.074292,6,30,30
-33.3977,-20.163908,2,8,0
26.968971,-10.966826,22,24,30
-30.326725,-27.536486,2,6,0
-10.720275,-8.418152,12,14,14
-20.107174,-23.26644,8,6,0
3.8278651,6.6494207,6,12,28
-14.615429,25.95158,14,16,22
-14.997337,25.993965,14,16,22
-11.034388,23.063885,14,16,22
-11.537801,24.326117,14,16,22
-32.089733,-18.74937,8,8,0
-11.684725,23.90515,14,16,22
20.146387,15.512852,20,36,12
-13.410736,22.92005,14,16,22
11.297,27.431873,18,18,32
5.2891803,17.85259,6,10,4
-15.353901,21.951685,14,16,16
-15.164662,26.428463,14,16,22
-24.779366,-16.340271,8,8,0
-1.732026,-13.028923,12,20,26
-24.809599,-23.339506,8,6,0
-29.21466,-25.170355,8,6,0
5.99286,19.519287,6,10,4
-3.61518,-0.6717666,12,14,14
-11.001429,23.765947,14,16,22
6.3972216,-28.033464,0,0,24
-28.371428,-25.499891,8,6,0
13.4973545,26.182566,18,2,32
-30.647053,-18.32863,8,8,0
-10.33663,24.651882,14,16,22
11.342594,9.918393,6,30,30
-12.169041,21.43321,14,16,22
15.032467,-18.614056,0,24,24
-4.955092,5.101295,12,12,14
-9.656943,23.506418,14,16,22
5.0430593,21.832573,6,10,4
13.50951,17.670301,20,4,4
10.163613,-19.683521,0,0,24
-30.505444,-18.233782,8,8,0
-36.338367,-14.772924,8,8,16
4.893109,-10.890881,12,26,26
8.326829,-23.114153,0,0,24
5.1131496,7.5829535,6,12,28
3.6402612,35.707264,24,22,18
-28.839272,-19.449413,8,8,0
15.865793,-22.812292,22,24,24
3.8316627,-20.046217,4,0,24
-26.63667,-11.515915,8,8,16
9.273992,-10.203453,4,26,26
-13.076839,22.25178,14,16,22
10.971076,8.358269,6,30,30
-28.36511,-18.856754,8,8,0
-7.1991334,-12.610581,12,20,0
-10.646734,21.284288,14,16,22
21.905996,-28.107695,22,24,24
16.019241,-8.340113,4,26,26
12.057984,22.447712,20,4,4
-28.372177,-15.511948,8,8,0
14.092436,-18.322851,0,24,24
13.895329,19.8455,20,4,4
15.74008,22.15076,20,2,32
-5.839059,21.128115,16,16,22
4.68782,-6.9879932,12,26,14
-12.361751,24.457943,14,16,22
8.08731,22.566563,6,10,4
-5.3736863,-8.056904,12,20,14
-25.25147,-19.379385,8,8,0
5.236924,-8.839804,12,26,26
-30.522497,-15.038644,8,8,16
15.914224,15.778249,20,36,4
17.273764,25.4401,10,2,32
5.29714,20.066536,6,10,4
12.397886,13.080111,20,36,30
-13.203555,20.389818,14,16,16
4.2594805,-8.248175,12,26,14
-13.402057,21.529022,14,16,22
4.743392,3.4177146,12,28,28
14.544224,-8.99741,4,26,26
11.393447,-24.560518,0,0,24
7.5876174,23.532244,6,10,4
8.639532,16.340134,6,4,4
-12.214271,24.415627,14,16,22
-30.741661,-23.7877,8,8,0
-12.524108,27.051224,14,22,22
15.094003,-18.844414,0,24,24
-25.272549,-25.555857,8,6,0
12.362823,27.735685,18,18,32
14.327479,24.057032,18,2,32
-11.512477,25.63565,14,16,22
3.2294118,-4.5540867,12,28,14
10.876926,20.071066,20,4,4
-10.744182,24.063648,14,16,22
8.067546,20.760412,6,10,4
17.5925,-12.942474,0,24,24
-14.172578,23.596445,14,16,22
-9.300182,24.037783,14,16,22
-21.452196,-21.10518,8,6,0
-28.504086,-19.357006,8,8,0
22.028576,-14.553673,0,24,24
8.425104,-14.558913,4,26,26
-21.537283,-24.012566,8,6,0
-32.212845,-21.080404,8,8,0
10.676389,5.1155715,6,30,28
-16.067476,8.09997,12,14,16
4.0350595,24.774517,16,10,10
2.7482388,-1.5133213,12,28,14
11.980114,19.443369,20,4,4
-15.795559,1.6083267,12,14,16
-11.445282,25.311483,14,16,22
-2.0388458,-2.697388,12,28,14
34.404034,22.52506,10,2,12
13.786614,21.8693,20,4,4
6.532147,-13.374134,4,26,26
6.937285,-26.483335,0,0,24
32.41993,-8.534823,22,34,34
-12.555223,24.4493,14,16,22
7.610549,15.944257,6,4,4
-10.935061,21.251535,14,16,22
3.868752,-19.48253,4,0,24
13.975536,-12.380562,4,26,24
-8.260325,27.087128,14,22,22
-19.806065,-18.61916,8,6,0
-26.39202,-22.160072,8,8,0
-11.959163,20.214354,14,16,16
4.8990355,25.31683,16,10,10
-11.770704,21.785995,14,16,22
-0.71127707,5.266401,12,12,28
-15.532945,21.258041,14,16,16
-23.515802,-20.52141,8,8,0
-10.628677,21.79847,14,16,22
-12.065313,-26.573149,8,6,0
7.553046,-28.505323,0,0,24
16.549263,18.707804,20,4,4
-33.872692,-20.719671,2,8,0
13.0687275,19.240448,20,4,4
11.974729,18.866987,20,4,4
-10.843712,24.184643,14,16,22
-0.9236959,-15.183681,12,20,26
3.2750347,3.1979022,12,28,28
-29.93566,-20.184572,8,8,0
10.061511,-10.65871,4,26,26
12.630767,-21.26727,0,0,24
-10.1156845,26.115591,14,22,22
8.778486,-14.866761,4,26,24
7.1787777,16.266619,6,10,4
-10.473631,27.958174,14,22,22
-12.9295,25.627857,14,16,22
-30.7875,-25.41377,2,8,0
16.895597,14.968531,20,36,12
6.469751,21.996756,6,10,4
5.2817316,4.4907947,6,28,28
-10.285467,23.564154,14,16,22
-9.00297,22.97693,14,16,22
-2.5973113,4.589753,12,12,14
17.088142,15.545125,20,36,12
11.510255,30.057096,24,18,32
-29.907522,-18.914772,8,8,0
21.966194,-4.1841373,4,34,30
-8.207243,15.787645,16,16,16
-9.08274,22.204567,14,16,22
-7.4739456,21.222548,16,16,22
8.97975,-2.2187603,4,28,28
-10.72833,25.173115,14,16,22
6.235372,16.332794,6,10,4
11.817828,-2.2148547,4,28,28
-25.961731,-20.675945,8,8,0
21.28725,-25.776651,22,24,24
4.607157,-16.44161,12,0,26
-30.051203,-3.7062721,8,8,16
-31.68315,-21.699697,8,8,0
-30.327772,-19.375158,8,8,0
14.601243,16.576706,20,4,4
-11.297154,18.612705,14,16,16
-27.879118,-18.962013,8,8,0
-9.22604,26.193254,14,22,22
5.106388,6.595359,6,28,28
-9.246426,22.740639,14,16,22
16.041391,15.119249,20,36,4
12.6925535,-0.41880918,4,28,28
7.4373674,18.209314,6,10,4
2.6884096,-3.4243562,12,28,14
23.497423,-26.067928,22,24,24
9.254644,15.006968,6,4,4
-3.5343065,7.0040913,12,12,14
-29.296936,-24.58046,8,8,0
-6.4089775,25.142471,16,22,22
-30.424704,-25.017118,2,8,0
-31.522606,-20.682018,8,8,0
19.17871,18.71772,20,2,32
-8.832392,20.884932,16,16,22
6.472834,8.972581,6,30,28
11.347664,-4.4808326,4,26,28
-13.570216,24.53979,14,16,22
-24.558634,-18.248518,8,8,0
4.3417125,19.786201,6,10,4
7.5138288,12.619604,6,30,28
7.0476384,17.736052,6,10,4
-23.375978,-18.07623,8,8,0
-10.979786,22.494383,14,16,22
12.0359335,-24.675947,0,0,24
-27.33923,-15.028204,8,8,0
-29.140427,-14.388315,8,8,16
3.1200268,-3.2816095,12,28,14
-19.155487,8.247732,14,14,16
-8.268044,28.005707,14,22,22
-15.770747,17.208176,14,16,16
0.3694833,-1.029481,12,28,14
6.5450478,-22.23725,0,0,24
13.051949,-40.039257,22,0,20
13.077336,24.240757,18,2,4
-13.824773,-7.1062202,12,14,16
4.178399,9.191017,6,12,28
19.490107,-11.206805,0,24,24
8.440352,-29.505209,0,0,24
7.555862,18.356426,6,10,4
1.1461506,-21.637796,12,0,0
-13.843453,-5.34108,12,14,16
-23.179527,-29.041122,8,6,20
-16.137184,19.36576,14,16,16
-33.826096,-29.354109,2,6,20
-30.887234,-25.588987,2,8,0
-12.597906,24.983038,14,16,22
6.2321997,24.441656,6,10,10
-11.82262,24.54975,14,16,22
8.123138,20.337183,6,10,4
-3.709962,16.579573,16,16,10
-0.598956,-11.781046,12,20,14
12.402024,28.962305,24,18,32
-18.506401,-24.496449,8,6,0
-20.56458,-22.883598,8,6,0
5.199187,21.308655,6,10,4
-11.650838,23.610628,14,16,22
0.570738,12.500957,6,12,4
6.637596,25.190783,6,10,10
-10.126574,26.594425,14,22,22
12.345337,22.069618,20,4,4
12.521416,-21.454493,0,0,24
-11.952581,24.24295,14,16,22
0.6099919,27.519243,16,22,18
-36.252335,-16.509655,2,8,16
-12.855242,21.892202,14,16,22
-5.5865235,-25.550987,12,6,0
-26.975697,-16.427868,8,8,0
-11.363498,24.895388,14,16,22
4.3362565,-15.18141,12,0,26
-26.483383,-16.623753,8,8,0
-0.30197325,17.16231,6,16,10
6.7273097,11.670632,6,30,28
-30.4189,-16.341541,8,8,0
-30.458927,-29.509796,2,6,20
-32.39148,-20.616337,8,8,0
5.0067067,-28.639215,0,0,20
-12.614927,20.014832,14,16,16
-12.514975,24.006048,14,16,22
-14.1628685,24.664457,14,16,22
20.081009,-15.415681,0,24,24
-29.829788,-17.958347,8,8,0
15.279575,8.327664,20,36,30
6.875873,-21.235771,0,0,24
1.279448,-10.194145,12,20,14
-9.947197,24.388218,14,16,22
10.0030155,14.538483,6,30,4
17.67257,-23.560736,22,24,24
20.452017,-20.470667,22,24,24
7.6606565,26.248432,18,18,10
24.483915,-35.741,22,24,24
15.846764,-20.086609,0,24,24
21.659649,-12.767194,0,24,24
20.265276,-9.148464,4,24,30
-25.564516,-21.434702,8,8,0
-29.981012,-27.030405,2,6,0
17.96834,-21.35143,22,24,24
15.789335,-11.170413,4,24,24
-11.57985,27.644764,14,22,22
6.40531,-9.947015,4,26,26
13.11382,-17.25551,0,24,24
-22.687344,-6.162565,12,8,16
6.642513,15.645977,6,10,4
-31.067528,-8.597578,8,8,16
-21.921053,-10.95981,8,8,16
10.127756,22.002134,20,4,4
5.0043917,15.37263,6,12,4
-31.06301,-19.831728,8,8,0
-12.37136,20.359425,14,16,16
-30.006367,-17.531681,8,8,0
11.480182,29.550627,24,18,32
3.4390981,25.568298,16,22,10
-32.792744,-20.764261,8,8,0
10.664222,18.705828,20,4,4
-26.252668,-20.032312,8,8,0
9.818465,24.819227,18,18,4
19.597427,19.151838,20,2,32
-3.0017402,17.675838,16,16,10
-26.14382,-25.588753,8,6,0
17.296568,25.034061,10,2,32
16.560734,-28.010378,22,24,24
-12.035994,25.653605,14,16,22
10.321801,-13.386055,4,26,26
-35.24713,-19.172623,2,8,0
-13.06377,25.61717,14,16,22
-12.379491,20.218676,14,16,16
-11.772066,23.383041,14,16,22
11.986907,29.665092,24,18,32
-28.125908,-16.675907,8,8,0
35.64289,7.899544,20,34,34
17.645609,17.223621,20,36,4
16.601397,-27.495943,22,24,24
-23.530437,-23.420483,8,6,0
19.443403,16.354692,20,36,12
-3.7091498,25.16178,16,22,22
-11.713671,21.258535,14,16,22
22.10328,-14.715928,0,24,24
-26.484724,-24.705824,8,6,0
-25.091764,-26.94233,8,6,0
18.867922,22.804258,10,2,32
14.69722,12.387049,20,36,30
10.092906,24.9009,18,18,4
-36.60362,-25.75026,2,8,0
9.248771,19.151411,6,4,4
-11.583586,22.100529,14,16,22
10.181036,-14.254034,4,26,24
-9.621709,20.30727,16,16,22
-3.5773244,-15.752655,12,20,0
-28.368286,-23.992336,8,8,0
12.106265,17.302462,20,4,4
-8.5792675,27.89017,14,22,22
17.323725,-12.209905,4,24,24
-11.331752,24.501368,14,16,22
3.554728,1.3539358,12,28,28
-11.318985,19.048435,14,16,16
-32.390305,-21.156427,8,8,0
-11.774896,25.460249,14,16,22
-26.551445,-22.572481,8,8,0
18.233562,-26.410803,22,24,24
-12.849275,20.655466,14,16,16
-12.339667,20.355944,14,16,16
10.333856,-13.926085,4,26,24
1.9621979,-0.74223816,12,28,14
12.372052,17.931145,20,4,4
15.558143,25.588306,18,2,32
14.458953,-26.334759,22,0,24
7.6174493,1.9539214,12,28,28
10.991378,16.858324,20,4,4
-8.671901,7.282632,12,16,16
-11.927075,29.721676,14,22,22
-4.3665557,12.47054,16,16,16
-1.1989266,-2.9987705,12,28,14
-9.996597,18.908268,16,16,16
6.5715117,14.758981,6,12,4
11.80034,31.860563,24,18,32
-26.071377,-19.010916,8,8,0
-8.4192705,-12.353725,12,20,0
-27.780539,-22.572454,8,8,0
6.959251,-11.4999,4,26,26
-33.295452,-23.778372,2,8,0
16.866463,23.353024,10,2,32
-8.990024,-1.6872406,12,14,14
19.414316,-21.93964,22,24,24
23.95695,-29.202888,22,24,24
-26.572775,-17.05907,8,8,0
-12.238907,23.328224,14,16,22
-14.69387,-15.355033,12,6,0
9.553692,13.23369,6,30,4
-30.702877,-16.882526,8,8,0
9.0088415,19.57137,6,4,4
-11.661652,26.067183,14,22,22
-25.184635,-22.110592,8,6,0
-8.447922,16.014088,16,16,16
-2.306829,-10.490914,12,20,14
6.5214777,17.253912,6,10,4
-30.76448,-19.455322,8,8,0
-12.92516,24.715334,14,16,22
2.9268227,18.263657,6,10,4
5.18364,-5.253392,12,28,14
10.608602,20.377968,20,4,4
15.719629,15.88007,20,36,4
-31.58672,-19.381327,8,8,0
-0.6458324,-4.2879486,12,28,14
11.979105,17.040995,20,4,4
-26.732664,-18.421515,8,8,0
-28.180843,-25.789848,8,6,0
-29.065931,-21.928562,8,8,0
23.999378,-10.864574,0,24,24
2.3588881,-0.18179475,12,28,14
8.81886,-20.020994,0,0,24
25.121758,-15.711154,22,24,24
2.4969466,9.832585,6,12,28
8.458388,-25.566477,0,0,24
-11.458449,21.34204,14,16,22
-7.460848,22.624151,16,16,22
-12.78701,23.725037,14,16,22
-31.410614,-21.336357,8,8,0
0.18480699,-21.071955,12,0,0
19.78429,-20.258125,22,24,24
-9.138213,24.037558,14,16,22
-13.764506,20.030424,14,16,16
-26.45624,-19.902685,8,8,0
-23.119894,-27.17726,8,6,0
-2.370205,16.99258,16,16,10
7.1769857,19.152674,6,10,4
-20.450207,-16.075117,8,8,0
-0.8793914,-7.918681,12,20,14
-28.413544,-17.280493,8,8,0
-11.762443,21.633856,14,16,22
23.332497,-19.55505,22,24,24
-25.00659,-18.266796,8,8,0
18.107706,25.69433,10,32,32
3.6841238,14.324668,6,12,4
-8.802844,24.272614,14,16,22
-9.278435,22.74394,14,16,22
-9.302526,27.772997,14,22,22
24.173862,-12.267131,0,24,24
10.115338,-15.284016,4,26,24
-30.54146,-16.894558,8,8,0
9.588216,26.93245,18,18,4
27.09764,4.109709,4,34,12
-10.006682,19.833258,16,16,22
5.0556936,20.84094,6,10,4
6.4140115,21.977795,6,10,4
-34.96931,-21.381516,2,8,0
-26.353964,-19.262875,8,8,0
17.040356,-2.49327,4,34,30
-34.623695,-21.700294,2,8,0
26.90134,-17.121891,22,24,24
13.52024,22.714098,20,4,4
17.173195,-16.805351,0,24,24
12.265361,13.19471,20,36,30
-5.405729,29.652784,14,22,22
18.343538,18.064676,20,2,4
4.651496,7.1581864,6,12,28
-12.178368,21.681322,14,16,22
-28.872276,-20.57995,8,8,0
15.951158,19.549377,20,4,4
7.598013,22.635471,6,10,4
-25.258957,-17.343159,8,8,0
-12.330882,25.81782,14,16,22
-10.324845,25.37332,14,22,22
26.842075,-3.083051,4,34,12
-10.626255,21.24623,14,16,22
11.246397,29.374046,24,18,32
-26.91064,-20.383446,8,8,0
3.353461,18.00987,6,10,4
16.476347,10.235849,20,36,30
-11.516418,28.236097,14,22,22
-27.880009,-23.032747,8,8,0
-0.52065194,-7.1070023,12,20,14
7.2391863,29.207096,24,18,18
14.005906,-25.482092,22,0,24
-34.720264,-25.626091,2,8,0
-17.524796,-5.61326,12,8,16
-10.358774,11.755325,16,16,16
-2.652694,-6.449708,12,20,14
-16.626251,-1.6890891,12,14,16
-13.594066,20.16045,14,16,16
10.330153,23.86991,20,4,4
-27.055405,-17.429358,8,8,0
-24.421173,-20.770737,8,8,0
-14.1204405,26.59637,14,16,22
-1.0811054,-12.976496,12,20,26
